25625,225,4,1309,321,7,53€,2020-01-06,,
25626,189,1,779,184,6,69€,2020-02-03,,
25627,159,3,4504,324,8,79€,2020-03-03,,
25628,59,5,2097,73,2,03€,2020-01-02,,
25629,89,2,4550,237,10,93€,2020-02-19,,
25630,78,2,3457,141,4,60€,2020-04-14,,
25631,284,6,3875,227,5,97€,2020-01-13,,
25632,295,3,540,288,5,96€,2020-03-21,,
25633,297,6,83,329,7,31€,2020-03-27,,
25634,74,5,3358,243,7,34€,2020-01-14,,
25635,243,3,2651,257,9,83€,2020-04-26,,
25636,102,1,866,181,5,98€,2020-03-29,,
25637,65,3,1467,325,5,40€,2020-01-04,,
25638,254,6,407,159,4,21€,2020-01-10,,
25639,186,5,3597,140,4,06€,2020-02-13,,
25640,16,5,3231,240,7,80€,2020-01-11,,
25641,258,5,2621,253,2,85€,2020-01-24,,
25642,88,4,892,108,3,26€,2020-01-21,,
25643,220,6,1932,5,1,85€,2020-04-18,,
25644,177,5,3102,310,6,37€,2020-02-04,,
25645,144,3,4754,303,3,33€,2020-04-01,,
25646,172,3,3132,27,7,35€,2020-02-18,,
25647,157,5,2847,166,6,69€,2020-03-04,,
25648,32,3,4552,363,5,29€,2020-01-29,,
25649,288,1,1196,337,10,76€,2020-01-10,,
25650,279,3,1709,303,3,31€,2020-02-07,,
25651,19,2,3859,21,10,01€,2020-02-05,,
25652,109,1,2301,275,10,50€,2020-03-20,,
25653,228,4,1887,353,1,87€,2020-03-23,,
25654,264,2,3948,56,7,55€,2020-03-20,,
25655,59,4,4277,130,8,45€,2020-02-23,,
25656,64,3,3281,146,6,06€,2020-04-18,,
25657,149,1,450,184,2,48€,2020-03-29,,
25658,106,3,4796,269,4,20€,2020-03-21,,
25659,169,4,3543,64,9,45€,2020-01-31,,
25660,204,4,4954,179,1,91€,2020-03-13,,
25661,81,3,4315,323,9,24€,2020-03-19,,
25662,186,1,4242,69,10,85€,2020-03-18,,
25663,286,6,2133,57,4,15€,2020-01-30,,
25664,296,4,2932,352,2,53€,2020-01-26,,
25665,162,2,4178,45,8,03€,2020-04-03,,
25666,43,3,1510,116,7,96€,2020-02-16,,
25667,89,4,4066,55,1,59€,2020-02-05,,
25668,252,1,642,19,6,65€,2020-02-25,,
25669,103,2,4219,92,3,06€,2020-02-27,,
25670,2,6,2868,288,2,91€,2020-04-15,,
25671,246,4,4984,229,3,37€,2020-02-20,,
25672,129,2,2973,222,5,40€,2020-03-22,,
25673,55,1,822,36,5,65€,2020-04-02,,
25674,245,6,2521,286,10,72€,2020-01-09,,
25675,200,5,2999,268,10,96€,2020-01-05,,
25676,206,3,2636,330,3,76€,2020-02-15,,
25677,216,5,4228,171,9,00€,2020-04-09,,
25678,269,5,4374,342,1,35€,2020-01-14,,
25679,240,5,561,194,4,65€,2020-04-19,,
25680,91,3,523,171,2,69€,2020-04-11,,
25681,96,2,3020,2,2,76€,2020-01-10,,
25682,145,4,1090,24,7,24€,2020-04-01,,
25683,284,5,1267,295,8,63€,2020-01-27,,
25684,193,2,635,226,6,84€,2020-01-31,,
25685,136,1,3142,320,9,82€,2020-02-02,,
25686,251,3,1121,73,2,67€,2020-01-26,,
25687,275,1,2493,146,6,17€,2020-04-22,,
25688,134,4,2136,314,7,69€,2020-02-16,,
25689,214,3,4267,12,4,44€,2020-02-23,,
25690,210,3,3717,336,6,31€,2020-01-16,,
25691,191,5,4798,174,6,49€,2020-02-01,,
25692,291,5,3308,219,2,83€,2020-04-01,,
25693,185,5,2468,236,6,09€,2020-03-08,,
25694,276,3,1652,49,4,53€,2020-04-04,,
25695,265,6,3366,220,5,30€,2020-03-10,,
25696,298,2,3780,227,1,43€,2020-02-05,,
25697,40,2,3440,60,1,53€,2020-03-08,,
25698,148,2,36,288,3,60€,2020-03-09,,
25699,115,4,3939,340,2,80€,2020-04-07,,
25700,277,1,2452,177,6,32€,2020-04-15,,
25701,238,4,4767,317,10,77€,2020-03-29,,
25702,230,3,3404,169,8,86€,2020-03-02,,
25703,184,3,184,326,6,53€,2020-01-18,,
25704,271,1,1995,60,9,68€,2020-03-01,,
25705,25,3,1873,273,3,29€,2020-01-06,,
25706,104,5,4965,288,10,58€,2020-02-23,,
25707,185,4,2555,227,1,07€,2020-02-29,,
25708,126,3,2452,283,8,81€,2020-04-14,,
25709,24,6,2713,40,3,31€,2020-04-05,,
25710,239,5,3724,45,10,17€,2020-02-04,,
25711,287,2,596,38,3,86€,2020-01-13,,
25712,50,4,3642,207,4,04€,2020-02-08,,
25713,43,6,3175,136,8,35€,2020-01-21,,
25714,7,6,1955,326,8,12€,2020-04-17,,
25715,153,6,1635,160,2,49€,2020-03-09,,
25716,30,4,885,319,10,07€,2020-03-05,,
25717,65,4,4681,102,1,89€,2020-01-31,,
25718,138,3,1892,31,3,69€,2020-02-08,,
25719,293,2,4418,128,8,43€,2020-04-03,,
25720,47,4,2784,164,7,59€,2020-04-19,,
25721,43,4,1723,92,9,40€,2020-01-23,,
25722,75,6,2030,248,10,81€,2020-03-25,,
25723,37,5,1728,127,6,79€,2020-02-24,,
25724,106,1,3420,91,8,30€,2020-04-21,,
25725,179,2,4386,182,3,59€,2020-01-21,,
25726,276,1,4098,347,7,02€,2020-02-06,,
25727,250,5,4364,79,4,82€,2020-01-06,,
25728,187,5,2558,241,4,15€,2020-03-26,,
25729,247,3,3318,162,10,09€,2020-03-28,,
25730,60,4,118,239,7,09€,2020-01-21,,
25731,31,3,1658,75,10,40€,2020-02-04,,
25732,114,6,277,106,10,99€,2020-03-24,,
25733,268,2,3338,125,6,76€,2020-01-14,,
25734,11,2,3,168,10,47€,2020-03-31,,
25735,55,4,3054,237,6,38€,2020-04-05,,
25736,11,5,4348,265,1,96€,2020-03-24,,
25737,176,5,389,315,1,82€,2020-01-09,,
25738,172,6,507,70,2,52€,2020-03-02,,
25739,10,5,1765,71,2,57€,2020-02-02,,
25740,72,4,3614,305,9,53€,2020-03-30,,
25741,276,2,226,6,2,64€,2020-03-22,,
25742,157,3,3343,266,10,98€,2020-02-22,,
25743,117,3,604,205,7,50€,2020-01-12,,
25744,268,3,192,257,3,88€,2020-01-02,,
25745,297,2,4412,195,4,76€,2020-03-20,,
25746,214,1,3451,187,6,12€,2020-01-15,,
25747,65,1,1137,71,8,11€,2020-04-23,,
25748,228,2,322,105,6,93€,2020-02-25,,
25749,266,4,3357,74,2,96€,2020-04-17,,
25750,222,2,86,193,5,39€,2020-04-16,,
25751,159,3,2138,125,4,56€,2020-02-07,,
25752,295,2,3704,353,4,27€,2020-04-03,,
25753,97,4,1680,353,6,66€,2020-01-08,,
25754,83,5,3134,23,6,85€,2020-01-10,,
25755,31,1,3309,237,2,97€,2020-03-22,,
25756,21,5,4348,103,3,15€,2020-02-05,,
25757,284,3,4782,304,9,34€,2020-01-30,,
25758,157,3,585,190,7,35€,2020-03-20,,
25759,165,6,4508,283,10,15€,2020-01-04,,
25760,298,4,2450,84,1,60€,2020-04-09,,
25761,24,4,2388,100,7,25€,2020-04-26,,
25762,296,3,1071,337,6,49€,2020-04-13,,
25763,178,4,4652,266,5,70€,2020-02-26,,
25764,77,5,593,330,3,79€,2020-03-06,,
25765,185,3,2351,191,7,33€,2020-01-13,,
25766,81,3,2214,316,8,83€,2020-01-15,,
25767,1,1,3832,214,9,52€,2020-01-27,,
25768,126,5,4979,31,9,32€,2020-01-05,,
25769,243,3,3646,221,2,52€,2020-01-28,,
25770,266,3,2438,358,3,29€,2020-02-12,,
25771,191,5,2965,277,10,90€,2020-01-23,,
25772,251,1,2534,147,1,13€,2020-03-25,,
25773,130,3,3633,227,2,02€,2020-04-09,,
25774,10,5,3986,9,1,40€,2020-02-01,,
25775,145,3,4887,163,6,19€,2020-03-04,,
25776,171,2,2785,89,10,37€,2020-04-01,,
25777,238,3,1844,87,7,22€,2020-01-26,,
25778,83,3,4181,244,9,27€,2020-04-04,,
25779,292,1,111,359,4,34€,2020-03-17,,
25780,76,1,2494,358,9,44€,2020-04-15,,
25781,184,4,1179,118,2,54€,2020-02-21,,
25782,272,2,796,137,8,62€,2020-03-29,,
25783,287,2,335,136,5,64€,2020-01-04,,
25784,59,3,615,246,6,50€,2020-04-17,,
25785,127,2,1188,274,5,17€,2020-03-20,,
25786,126,6,2476,217,6,08€,2020-03-07,,
25787,275,1,4411,94,9,51€,2020-04-05,,
25788,101,6,2313,45,5,55€,2020-01-20,,
25789,108,1,1967,21,7,62€,2020-03-23,,
25790,154,5,2280,183,7,14€,2020-02-13,,
25791,245,5,430,42,3,15€,2020-01-11,,
25792,49,3,3132,230,4,90€,2020-01-21,,
25793,225,4,724,153,3,70€,2020-01-05,,
25794,117,2,3218,103,10,80€,2020-03-30,,
25795,172,6,1492,168,4,44€,2020-01-15,,
25796,251,1,3497,248,2,63€,2020-01-26,,
25797,60,3,12,108,3,53€,2020-03-01,,
25798,113,4,1426,148,1,61€,2020-03-15,,
25799,98,3,3017,14,2,80€,2020-03-07,,
25800,70,3,2091,301,2,48€,2020-04-21,,
25801,129,4,2030,193,10,14€,2020-02-20,,
25802,147,2,468,327,6,28€,2020-03-08,,
25803,286,1,1678,51,8,62€,2020-04-09,,
25804,199,5,1463,246,3,15€,2020-02-15,,
25805,170,3,2081,321,10,69€,2020-02-14,,
25806,292,4,3009,251,6,96€,2020-04-15,,
25807,210,2,1435,268,6,43€,2020-03-13,,
25808,67,1,4018,110,6,51€,2020-02-10,,
25809,271,5,312,6,9,68€,2020-01-25,,
25810,215,1,4263,210,5,14€,2020-03-03,,
25811,193,3,3298,69,7,37€,2020-03-20,,
25812,5,2,2739,218,4,98€,2020-04-01,,
25813,144,1,4183,201,4,95€,2020-01-24,,
25814,56,5,1800,270,1,11€,2020-03-28,,
25815,64,5,4986,105,8,19€,2020-01-13,,
25816,190,3,3275,110,9,47€,2020-01-30,,
25817,275,3,4741,309,6,12€,2020-02-09,,
25818,136,4,540,46,4,07€,2020-01-22,,
25819,140,2,992,189,3,03€,2020-03-16,,
25820,34,1,2730,358,6,78€,2020-03-01,,
25821,186,4,710,292,4,93€,2020-01-20,,
25822,29,4,1373,298,2,76€,2020-04-21,,
25823,19,2,1745,181,6,03€,2020-03-04,,
25824,244,1,2394,177,10,38€,2020-02-10,,
25825,176,5,3933,283,3,02€,2020-03-28,,
25826,7,1,4374,222,6,83€,2020-01-15,,
25827,250,5,902,248,1,71€,2020-03-12,,
25828,84,4,2569,221,6,32€,2020-03-19,,
25829,190,6,4073,300,4,04€,2020-01-22,,
25830,246,1,3216,223,3,54€,2020-01-29,,
25831,224,4,2136,11,7,50€,2020-02-28,,
25832,282,4,2852,283,6,34€,2020-02-12,,
25833,299,1,2608,191,10,11€,2020-03-18,,
25834,259,4,4126,331,4,14€,2020-01-20,,
25835,153,2,614,159,10,08€,2020-02-10,,
25836,221,5,2178,274,2,09€,2020-04-19,,
25837,148,2,3584,216,9,63€,2020-04-06,,
25838,227,5,2335,10,1,47€,2020-01-28,,
25839,53,1,2382,251,6,74€,2020-03-15,,
25840,5,1,3816,363,10,95€,2020-03-24,,
25841,86,4,2808,347,8,11€,2020-04-16,,
25842,215,2,1126,151,2,54€,2020-04-10,,
25843,286,1,1030,230,9,50€,2020-01-11,,
25844,66,3,1489,344,7,54€,2020-03-24,,
25845,253,6,677,41,1,32€,2020-02-11,,
25846,147,4,3241,310,9,46€,2020-04-04,,
25847,69,2,4384,210,5,28€,2020-03-01,,
25848,137,3,4818,222,9,40€,2020-02-29,,
25849,227,1,39,140,7,05€,2020-01-01,,
25850,47,2,4948,111,10,51€,2020-03-02,,
25851,237,5,213,223,2,16€,2020-04-20,,
25852,100,5,2385,77,5,10€,2020-04-17,,
25853,130,2,3908,171,6,10€,2020-01-23,,
25854,115,6,876,235,8,18€,2020-01-25,,
25855,205,3,1613,55,4,75€,2020-02-03,,
25856,35,3,152,103,8,05€,2020-03-26,,
25857,79,5,105,153,10,52€,2020-03-11,,
25858,40,4,4882,165,3,82€,2020-01-19,,
25859,69,2,604,337,4,79€,2020-03-03,,
25860,105,4,947,132,4,01€,2020-02-24,,
25861,60,4,285,345,6,34€,2020-03-04,,
25862,199,3,3495,346,10,42€,2020-04-19,,
25863,149,2,781,60,6,06€,2020-02-18,,
25864,33,2,3397,174,2,12€,2020-02-24,,
25865,64,6,2849,55,5,15€,2020-01-04,,
25866,215,5,832,225,5,94€,2020-04-19,,
25867,121,1,749,272,8,28€,2020-02-04,,
25868,92,5,3283,257,1,13€,2020-04-02,,
25869,123,5,2104,81,7,74€,2020-02-13,,
25870,144,5,4544,69,2,16€,2020-02-14,,
25871,291,4,305,23,2,99€,2020-01-31,,
25872,93,5,3233,362,8,72€,2020-03-24,,
25873,111,6,53,167,7,20€,2020-03-02,,
25874,87,4,2036,357,1,72€,2020-04-06,,
25875,161,2,2576,241,1,58€,2020-01-14,,
25876,277,1,96,255,3,11€,2020-04-10,,
25877,262,4,2312,97,4,07€,2020-03-17,,
25878,268,4,3915,248,7,53€,2020-01-06,,
25879,167,1,268,17,2,11€,2020-03-09,,
25880,136,5,1393,169,4,40€,2020-02-20,,
25881,14,3,1190,61,10,32€,2020-01-02,,
25882,283,5,594,149,9,42€,2020-03-03,,
25883,183,5,1206,267,10,17€,2020-04-19,,
25884,220,3,2934,277,1,10€,2020-02-04,,
25885,152,5,3562,327,3,90€,2020-03-02,,
25886,258,6,2244,229,6,93€,2020-02-08,,
25887,126,1,4671,314,2,13€,2020-04-13,,
25888,102,3,4899,144,9,96€,2020-04-05,,
25889,218,1,1097,226,10,64€,2020-02-19,,
25890,187,1,1650,181,10,27€,2020-02-05,,
25891,101,6,1614,191,7,67€,2020-02-18,,
25892,281,2,2598,49,2,28€,2020-02-21,,
25893,75,2,4046,326,4,02€,2020-03-21,,
25894,187,2,2519,250,9,67€,2020-02-18,,
25895,66,6,4389,79,1,73€,2020-03-15,,
25896,244,5,947,348,9,37€,2020-03-16,,
25897,97,1,1152,118,1,41€,2020-02-06,,
25898,299,1,4925,18,1,19€,2020-03-17,,
25899,30,4,1726,62,2,76€,2020-04-06,,
25900,135,6,1723,134,9,82€,2020-03-22,,
25901,162,5,4217,170,1,45€,2020-01-21,,
25902,288,5,3840,172,7,89€,2020-03-07,,
25903,102,3,2358,267,7,02€,2020-04-04,,
25904,294,4,3499,73,2,59€,2020-03-03,,
25905,94,6,4608,263,1,66€,2020-02-21,,
25906,29,1,1385,25,1,60€,2020-04-14,,
25907,275,2,3186,188,3,69€,2020-02-06,,
25908,90,4,4781,95,4,36€,2020-04-12,,
25909,76,3,4005,286,4,37€,2020-03-15,,
25910,129,2,4222,21,9,97€,2020-03-27,,
25911,39,2,3318,133,6,19€,2020-02-27,,
25912,157,6,3021,55,9,31€,2020-02-03,,
25913,193,4,1611,237,10,31€,2020-01-04,,
25914,34,2,1254,31,9,11€,2020-03-04,,
25915,97,5,2156,134,5,36€,2020-03-30,,
25916,98,6,3080,308,2,09€,2020-02-21,,
25917,3,5,3292,354,2,45€,2020-01-08,,
25918,278,3,993,140,7,51€,2020-02-29,,
25919,163,4,1185,78,7,01€,2020-04-13,,
25920,31,6,1982,351,2,09€,2020-01-31,,
25921,279,1,165,202,4,75€,2020-04-24,,
25922,238,2,4583,240,7,06€,2020-04-04,,
25923,224,3,1677,133,7,19€,2020-04-04,,
25924,134,5,3388,5,2,82€,2020-03-20,,
25925,206,2,3881,156,3,07€,2020-02-23,,
25926,219,5,3274,45,7,43€,2020-01-30,,
25927,164,2,2875,238,3,55€,2020-01-11,,
25928,208,6,3987,229,9,66€,2020-03-11,,
25929,16,6,3086,316,2,69€,2020-03-04,,
25930,222,5,4221,225,2,80€,2020-02-11,,
25931,182,3,1471,351,5,03€,2020-02-06,,
25932,290,1,2237,359,1,45€,2020-01-14,,
25933,103,4,3858,29,8,62€,2020-04-03,,
25934,186,6,2151,261,7,02€,2020-04-03,,
25935,276,3,1359,272,3,72€,2020-02-17,,
25936,269,5,2385,194,9,86€,2020-01-03,,
25937,58,6,3214,345,10,72€,2020-04-25,,
25938,75,2,4462,335,2,45€,2020-04-07,,
25939,175,6,1602,347,2,15€,2020-02-08,,
25940,103,1,3152,176,1,28€,2020-03-19,,
25941,26,3,1199,125,8,06€,2020-01-23,,
25942,168,5,898,315,4,37€,2020-02-06,,
25943,148,6,1712,199,5,74€,2020-02-25,,
25944,220,4,3679,124,2,04€,2020-03-06,,
25945,176,3,496,71,5,10€,2020-01-26,,
25946,19,6,2261,86,4,67€,2020-04-17,,
25947,215,6,2772,287,5,59€,2020-04-11,,
25948,12,3,4342,328,10,80€,2020-04-02,,
25949,75,1,1741,51,1,07€,2020-02-27,,
25950,99,3,2575,126,6,90€,2020-01-10,,
25951,185,3,527,14,3,06€,2020-02-23,,
25952,109,4,4871,198,2,53€,2020-01-26,,
25953,116,5,1047,245,8,28€,2020-03-30,,
25954,162,1,2818,332,3,02€,2020-04-21,,
25955,16,6,1975,315,9,28€,2020-04-17,,
25956,238,3,1911,279,3,86€,2020-03-15,,
25957,120,4,1297,340,6,85€,2020-02-21,,
25958,25,3,2188,260,1,29€,2020-03-05,,
25959,108,3,4867,309,9,82€,2020-01-12,,
25960,244,2,2528,147,8,38€,2020-03-23,,
25961,228,3,1046,201,4,89€,2020-01-11,,
25962,219,5,2968,19,7,96€,2020-03-26,,
25963,249,4,1674,261,7,54€,2020-04-11,,
25964,240,1,1505,43,6,65€,2020-03-02,,
25965,93,4,1874,104,10,31€,2020-02-08,,
25966,123,2,850,138,4,24€,2020-04-08,,
25967,13,2,2956,142,8,89€,2020-02-24,,
25968,265,6,1344,105,9,03€,2020-04-20,,
25969,273,6,241,59,4,93€,2020-01-23,,
25970,131,2,2650,184,5,60€,2020-01-11,,
25971,40,3,3513,174,8,23€,2020-04-16,,
25972,22,4,2279,209,1,55€,2020-01-15,,
25973,299,2,3134,185,8,69€,2020-03-20,,
25974,47,6,3947,3,3,14€,2020-01-12,,
25975,249,6,3154,193,10,37€,2020-02-13,,
25976,274,1,3566,233,6,70€,2020-01-26,,
25977,39,6,1692,64,2,30€,2020-03-04,,
25978,196,1,143,75,1,01€,2020-03-09,,
25979,281,6,1436,218,4,69€,2020-03-02,,
25980,11,4,4856,145,10,74€,2020-03-31,,
25981,164,4,51,205,9,96€,2020-04-24,,
25982,277,4,2947,128,10,28€,2020-03-04,,
25983,39,3,4222,297,5,39€,2020-02-04,,
25984,254,6,2623,48,1,07€,2020-04-16,,
25985,248,2,927,218,6,71€,2020-03-16,,
25986,104,2,3271,204,3,42€,2020-03-02,,
25987,85,3,4407,34,7,79€,2020-04-16,,
25988,11,3,1922,290,10,07€,2020-04-18,,
25989,7,4,851,248,4,06€,2020-03-30,,
25990,200,5,4602,352,7,76€,2020-04-04,,
25991,275,6,246,115,5,95€,2020-01-27,,
25992,165,5,4838,146,9,62€,2020-02-01,,
25993,126,1,1938,201,2,73€,2020-04-06,,
25994,38,3,1002,120,10,49€,2020-03-09,,
25995,261,2,3404,186,10,08€,2020-04-18,,
25996,49,2,3276,112,4,75€,2020-02-14,,
25997,242,4,3660,320,2,51€,2020-04-01,,
25998,259,4,458,104,10,93€,2020-02-29,,
25999,59,2,59,143,10,72€,2020-04-12,,
26000,3,3,3617,362,3,96€,2020-04-13,,
26001,168,2,1346,314,5,39€,2020-02-02,,
26002,160,4,4056,63,8,71€,2020-01-28,,
26003,51,1,2155,154,7,27€,2020-03-28,,
26004,11,4,1840,249,7,33€,2020-01-27,,
26005,209,1,4985,29,4,91€,2020-04-06,,
26006,226,2,4564,226,1,16€,2020-01-25,,
26007,53,1,616,249,1,48€,2020-02-29,,
26008,39,5,4166,104,2,86€,2020-02-04,,
26009,299,6,4232,180,5,67€,2020-04-01,,
26010,35,3,2063,64,2,61€,2020-01-23,,
26011,93,4,3647,363,2,39€,2020-03-07,,
26012,155,3,685,66,8,96€,2020-01-20,,
26013,33,3,810,220,1,37€,2020-03-15,,
26014,236,1,2349,43,4,60€,2020-02-04,,
26015,29,6,3598,306,10,33€,2020-03-24,,
26016,169,2,4462,141,4,44€,2020-04-11,,
26017,239,5,2380,146,6,02€,2020-03-02,,
26018,74,4,1951,227,8,09€,2020-04-20,,
26019,263,3,700,234,3,38€,2020-02-20,,
26020,300,5,4993,284,4,95€,2020-04-05,,
26021,83,1,2286,232,6,96€,2020-04-14,,
26022,78,6,2856,364,1,31€,2020-04-25,,
26023,158,2,734,123,6,57€,2020-01-11,,
26024,29,1,3419,333,4,84€,2020-01-03,,
26025,43,2,1697,94,10,56€,2020-02-03,,
26026,53,6,1148,123,8,25€,2020-03-06,,
26027,242,6,1068,205,1,65€,2020-01-26,,
26028,230,3,2447,99,4,50€,2020-01-07,,
26029,123,5,1371,32,7,85€,2020-02-07,,
26030,144,2,3390,21,2,38€,2020-02-21,,
26031,112,3,1186,53,1,33€,2020-03-24,,
26032,89,3,3224,63,5,34€,2020-01-17,,
26033,136,5,4867,54,3,92€,2020-03-07,,
26034,143,5,2277,346,5,49€,2020-02-03,,
26035,175,5,2723,72,3,79€,2020-04-06,,
26036,122,4,3963,113,10,26€,2020-04-22,,
26037,1,5,378,164,2,86€,2020-01-26,,
26038,164,6,956,158,6,13€,2020-03-24,,
26039,285,4,1429,137,10,63€,2020-02-27,,
26040,27,4,4997,259,1,77€,2020-04-10,,
26041,37,3,3458,152,6,21€,2020-04-05,,
26042,22,1,632,129,2,39€,2020-03-02,,
26043,48,1,4647,248,2,24€,2020-02-15,,
26044,35,1,2700,245,4,88€,2020-04-22,,
26045,17,5,4232,151,4,65€,2020-03-20,,
26046,269,1,112,235,4,91€,2020-02-04,,
26047,65,1,4481,73,7,88€,2020-01-17,,
26048,259,1,4623,307,8,89€,2020-03-11,,
26049,298,2,4389,216,5,04€,2020-03-01,,
26050,87,5,4933,75,10,12€,2020-04-23,,
26051,86,1,727,267,6,82€,2020-02-04,,
26052,216,6,1046,8,5,93€,2020-03-03,,
26053,283,4,3495,279,1,88€,2020-04-07,,
26054,203,1,4692,307,7,16€,2020-03-26,,
26055,246,6,3798,199,1,42€,2020-02-03,,
26056,188,6,3253,262,5,23€,2020-04-08,,
26057,228,1,3952,254,6,62€,2020-02-01,,
26058,90,6,2857,187,5,15€,2020-01-03,,
26059,53,2,3896,248,2,99€,2020-03-10,,
26060,217,1,2159,238,7,93€,2020-02-05,,
26061,204,4,240,340,2,50€,2020-01-30,,
26062,104,5,2791,12,8,26€,2020-01-06,,
26063,225,3,4296,125,7,16€,2020-01-23,,
26064,224,4,1767,48,4,16€,2020-02-06,,
26065,237,2,857,175,1,18€,2020-01-23,,
26066,284,2,1400,10,1,03€,2020-01-22,,
26067,290,1,2543,279,4,74€,2020-02-02,,
26068,271,3,2206,158,6,18€,2020-02-01,,
26069,150,4,3413,291,8,27€,2020-04-15,,
26070,146,3,4277,71,5,78€,2020-02-03,,
26071,93,6,4298,42,7,22€,2020-04-07,,
26072,252,5,2055,72,7,37€,2020-03-15,,
26073,39,6,734,7,7,12€,2020-02-24,,
26074,250,1,2486,80,3,54€,2020-03-22,,
26075,280,5,323,336,3,27€,2020-01-23,,
26076,257,3,4380,188,5,12€,2020-04-25,,
26077,283,5,2679,272,2,98€,2020-02-18,,
26078,116,1,2291,242,6,72€,2020-03-09,,
26079,197,5,3988,171,10,48€,2020-02-07,,
26080,281,3,4902,287,7,74€,2020-01-11,,
26081,106,1,2636,269,6,72€,2020-02-16,,
26082,173,4,4811,134,2,43€,2020-02-24,,
26083,71,4,1629,2,7,64€,2020-01-30,,
26084,59,2,2327,109,6,59€,2020-01-04,,
26085,45,3,3699,320,5,42€,2020-03-20,,
26086,4,1,7,234,9,22€,2020-01-10,,
26087,160,2,1846,297,3,34€,2020-01-23,,
26088,19,5,4377,120,8,66€,2020-02-01,,
26089,150,4,1836,126,4,53€,2020-02-24,,
26090,233,4,3245,93,5,76€,2020-04-03,,
26091,219,6,4570,27,5,53€,2020-02-03,,
26092,110,6,4926,350,10,28€,2020-01-24,,
26093,254,2,1574,133,9,63€,2020-04-01,,
26094,239,3,1813,147,10,28€,2020-02-19,,
26095,2,6,3874,56,1,94€,2020-02-28,,
26096,158,3,1539,35,7,16€,2020-02-16,,
26097,187,1,2928,360,6,03€,2020-03-13,,
26098,6,3,957,47,6,29€,2020-01-30,,
26099,228,5,2718,38,5,96€,2020-02-14,,
26100,180,6,2639,10,2,26€,2020-01-20,,
26101,154,1,2868,32,2,01€,2020-04-26,,
26102,107,5,4966,218,4,37€,2020-03-07,,
26103,263,5,4698,133,4,84€,2020-03-25,,
26104,299,5,3683,33,7,66€,2020-04-18,,
26105,143,4,1726,177,9,07€,2020-01-24,,
26106,198,4,2560,361,10,16€,2020-03-06,,
26107,228,2,115,345,5,13€,2020-03-14,,
26108,223,3,4465,197,2,08€,2020-04-10,,
26109,153,4,3300,52,2,01€,2020-02-18,,
26110,238,6,454,94,10,38€,2020-04-16,,
26111,138,4,302,270,5,65€,2020-01-10,,
26112,156,6,3120,192,4,49€,2020-02-16,,
26113,17,3,4330,110,2,15€,2020-01-14,,
26114,179,6,3933,249,2,47€,2020-01-22,,
26115,268,3,742,110,3,97€,2020-02-01,,
26116,168,3,4170,58,10,71€,2020-03-14,,
26117,10,4,679,141,7,61€,2020-03-13,,
26118,237,5,4115,296,9,08€,2020-03-13,,
26119,23,4,3715,82,2,90€,2020-02-05,,
26120,270,3,3360,84,1,26€,2020-04-25,,
26121,275,2,340,28,3,67€,2020-04-24,,
26122,199,1,2753,239,10,76€,2020-04-26,,
26123,173,1,1086,118,8,64€,2020-03-26,,
26124,218,5,3229,139,8,32€,2020-03-19,,
26125,28,3,3944,253,6,32€,2020-03-17,,
26126,71,2,4485,244,6,09€,2020-03-20,,
26127,190,1,1889,290,3,41€,2020-02-18,,
26128,132,3,789,166,2,13€,2020-02-19,,
26129,169,2,3728,267,5,13€,2020-02-05,,
26130,85,3,1879,173,1,45€,2020-03-16,,
26131,110,1,4837,93,3,92€,2020-02-06,,
26132,12,5,2874,24,10,49€,2020-02-24,,
26133,29,5,2071,155,8,23€,2020-04-08,,
26134,45,1,3413,123,2,33€,2020-03-10,,
26135,11,5,4885,255,9,52€,2020-03-25,,
26136,240,6,2659,37,8,93€,2020-04-13,,
26137,110,2,3342,16,4,21€,2020-02-09,,
26138,204,4,3359,231,8,01€,2020-02-23,,
26139,48,4,357,70,10,29€,2020-03-08,,
26140,207,5,1918,236,5,26€,2020-02-21,,
26141,169,2,4569,171,10,89€,2020-04-14,,
26142,45,4,4443,207,1,17€,2020-01-14,,
26143,264,4,4179,145,9,93€,2020-03-11,,
26144,189,1,4299,134,9,39€,2020-04-21,,
26145,49,3,3689,137,9,91€,2020-03-04,,
26146,220,2,2462,273,5,63€,2020-04-25,,
26147,222,2,3091,29,2,52€,2020-01-20,,
26148,158,4,1681,234,7,54€,2020-03-05,,
26149,174,6,4772,49,10,68€,2020-01-15,,
26150,187,6,2836,326,4,20€,2020-01-23,,
26151,259,6,2830,104,9,75€,2020-04-23,,
26152,157,6,3003,154,8,30€,2020-03-30,,
26153,110,4,1366,118,6,12€,2020-03-29,,
26154,53,1,1899,228,4,48€,2020-03-08,,
26155,28,5,133,352,5,61€,2020-04-15,,
26156,63,1,3840,120,3,55€,2020-01-23,,
26157,92,2,2539,53,1,22€,2020-01-10,,
26158,208,2,2634,94,10,20€,2020-01-22,,
26159,157,6,2018,148,3,29€,2020-02-13,,
26160,101,1,4054,181,2,87€,2020-01-04,,
26161,234,4,3622,165,4,76€,2020-03-28,,
26162,104,3,1285,170,3,40€,2020-03-15,,
26163,173,4,2326,118,6,53€,2020-04-13,,
26164,61,4,884,316,7,93€,2020-02-27,,
26165,233,3,4582,336,4,31€,2020-01-10,,
26166,136,2,2602,172,7,72€,2020-01-24,,
